kSW,kGHZ,kBell,kA,kD,rateSum,rateGHZ,rateBell
24,20,4,6,2,2.01313781368707,1.61356788867586,0.399569925011214
24,21,3,7,1,2.41003714823567,2.31595073012172,0.0940864181139464
24,22,2,7,1,2.41003714823567,2.31595073012172,0.0940864181139464
24,23,1,7,0,2.31595073012172,2.31595073012172,0
24,24,0,8,0,2.45288394890542,2.45288394890542,0
25,0,25,0,12,5.01164105619744,0,5.01164105619744
25,1,24,0,12,5.01164105619744,0,5.01164105619744
25,2,23,0,11,4.10963846292952,0,4.10963846292952
25,3,22,1,11,4.10963846292952,0,4.10963846292952
25,4,21,1,10,4.01966600094635,0,4.01966600094635
25,5,20,1,10,4.01966600094635,0,4.01966600094635
25,6,19,2,9,3.89561212425281,0.199781559051765,3.69583056520104
25,7,18,2,9,3.89561212425281,0.199781559051765,3.69583056520104
25,8,17,2,8,3.31286477306779,0.199781559051765,3.11308321401602
25,9,16,3,8,3.50360135611741,0.390518142101387,3.11308321401602
25,10,15,3,7,3.70531521417313,0.390518142101387,3.31479707207174
25,11,14,3,7,3.70531521417313,0.390518142101387,3.31479707207174
25,12,13,4,6,3.14614552222537,0.880246285248024,2.26589923697735
25,13,12,4,6,3.14614552222537,0.880246285248024,2.26589923697735
25,14,11,4,5,2.6175294994923,0.880246285248024,1.73728321424427
25,15,10,5,5,3.16682933691007,1.4295461226658,1.73728321424427
25,16,9,5,4,3.03281081297195,1.4295461226658,1.60326469030615
25,17,8,5,4,3.03281081297195,1.4295461226658,1.60326469030615
25,18,7,6,3,2.49907966466342,1.61356788867586,0.885511775987564
25,19,6,6,3,2.49907966466342,1.61356788867586,0.885511775987564
25,20,5,6,2,2.01313781368707,1.61356788867586,0.399569925011214
25,21,4,7,2,2.71552065513293,2.31595073012172,0.399569925011214
25,22,3,7,1,2.41003714823567,2.31595073012172,0.0940864181139464
25,23,2,7,1,2.41003714823567,2.31595073012172,0.0940864181139464
25,24,1,8,0,2.45288394890542,2.45288394890542,0
25,25,0,8,0,2.45288394890542,2.45288394890542,0
26,0,26,0,13,5.64388716322564,0,5.64388716322564
26,1,25,0,12,5.01164105619744,0,5.01164105619744
26,2,24,0,12,5.01164105619744,0,5.01164105619744
26,3,23,1,11,4.10963846292952,0,4.10963846292952
26,4,22,1,11,4.10963846292952,0,4.10963846292952
26,5,21,1,10,4.01966600094635,0,4.01966600094635
26,6,20,2,10,4.21944755999811,0.199781559051765,4.01966600094635
26,7,19,2,9,3.89561212425281,0.199781559051765,3.69583056520104
26,8,18,2,9,3.89561212425281,0.199781559051765,3.69583056520104
26,9,17,3,8,3.50360135611741,0.390518142101387,3.11308321401602
26,10,16,3,8,3.50360135611741,0.390518142101387,3.11308321401602
26,11,15,3,7,3.70531521417313,0.390518142101387,3.31479707207174
26,12,14,4,7,4.19504335731977,0.880246285248024,3.31479707207174
26,13,13,4,6,3.14614552222537,0.880246285248024,2.26589923697735
26,14,12,4,6,3.14614552222537,0.880246285248024,2.26589923697735
26,15,11,5,5,3.16682933691007,1.4295461226658,1.73728321424427
26,16,10,5,5,3.16682933691007,1.4295461226658,1.73728321424427
26,17,9,5,4,3.03281081297195,1.4295461226658,1.60326469030615
26,18,8,6,4,3.21683257898201,1.61356788867586,1.60326469030615
26,19,7,6,3,2.49907966466342,1.61356788867586,0.885511775987564
26,20,6,6,3,2.49907966466342,1.61356788867586,0.885511775987564
26,21,5,7,2,2.71552065513293,2.31595073012172,0.399569925011214
26,22,4,7,2,2.71552065513293,2.31595073012172,0.399569925011214
26,23,3,7,1,2.41003714823567,2.31595073012172,0.0940864181139464
26,24,2,8,1,2.54697036701937,2.45288394890542,0.0940864181139464
26,25,1,8,0,2.45288394890542,2.45288394890542,0
26,26,0,8,0,2.45288394890542,2.45288394890542,0
27,0,27,0,13,5.64388716322564,0,5.64388716322564
27,1,26,0,13,5.64388716322564,0,5.64388716322564
27,2,25,0,12,5.01164105619744,0,5.01164105619744
27,3,24,1,12,5.01164105619744,0,5.01164105619744
27,4,23,1,11,4.10963846292952,0,4.10963846292952
27,5,22,1,11,4.10963846292952,0,4.10963846292952
27,6,21,2,10,4.21944755999811,0.199781559051765,4.01966600094635
27,7,20,2,10,4.21944755999811,0.199781559051765,4.01966600094635
27,8,19,2,9,3.89561212425281,0.199781559051765,3.69583056520104
27,9,18,3,9,4.08634870730243,0.390518142101387,3.69583056520104
27,10,17,3,8,3.50360135611741,0.390518142101387,3.11308321401602
27,11,16,3,8,3.50360135611741,0.390518142101387,3.11308321401602
27,12,15,4,7,4.19504335731977,0.880246285248024,3.31479707207174
27,13,14,4,7,4.19504335731977,0.880246285248024,3.31479707207174
27,14,13,4,6,3.14614552222537,0.880246285248024,2.26589923697735
27,15,12,5,6,3.69544535964315,1.4295461226658,2.26589923697735
27,16,11,5,5,3.16682933691007,1.4295461226658,1.73728321424427
27,17,10,5,5,3.16682933691007,1.4295461226658,1.73728321424427
27,18,9,6,4,3.21683257898201,1.61356788867586,1.60326469030615
27,19,8,6,4,3.21683257898201,1.61356788867586,1.60326469030615
27,20,7,6,3,2.49907966466342,1.61356788867586,0.885511775987564
27,21,6,7,3,3.20146250610928,2.31595073012172,0.885511775987564
27,22,5,7,2,2.71552065513293,2.31595073012172,0.399569925011214
27,23,4,7,2,2.71552065513293,2.31595073012172,0.399569925011214
27,24,3,8,1,2.54697036701937,2.45288394890542,0.0940864181139464
27,25,2,8,1,2.54697036701937,2.45288394890542,0.0940864181139464
27,26,1,8,0,2.45288394890542,2.45288394890542,0
27,27,0,9,0,3.03618017749435,3.03618017749435,0
28,0,28,0,14,5.40094736599774,0,5.40094736599774
28,1,27,0,13,5.64388716322564,0,5.64388716322564
28,2,26,0,13,5.64388716322564,0,5.64388716322564
28,3,25,1,12,5.01164105619744,0,5.01164105619744
28,4,24,1,12,5.01164105619744,0,5.01164105619744
28,5,23,1,11,4.10963846292952,0,4.10963846292952
28,6,22,2,11,4.30942002198128,0.199781559051765,4.10963846292952
28,7,21,2,10,4.21944755999811,0.199781559051765,4.01966600094635
28,8,20,2,10,4.21944755999811,0.199781559051765,4.01966600094635
28,9,19,3,9,4.08634870730243,0.390518142101387,3.69583056520104
28,10,18,3,9,4.08634870730243,0.390518142101387,3.69583056520104
28,11,17,3,8,3.50360135611741,0.390518142101387,3.11308321401602
28,12,16,4,8,3.99332949926405,0.880246285248024,3.11308321401602
28,13,15,4,7,4.19504335731977,0.880246285248024,3.31479707207174
28,14,14,4,7,4.19504335731977,0.880246285248024,3.31479707207174
28,15,13,5,6,3.69544535964315,1.4295461226658,2.26589923697735
28,16,12,5,6,3.69544535964315,1.4295461226658,2.26589923697735
28,17,11,5,5,3.16682933691007,1.4295461226658,1.73728321424427
28,18,10,6,5,3.35085110292013,1.61356788867586,1.73728321424427
28,19,9,6,4,3.21683257898201,1.61356788867586,1.60326469030615
28,20,8,6,4,3.21683257898201,1.61356788867586,1.60326469030615
28,21,7,7,3,3.20146250610928,2.31595073012172,0.885511775987564
28,22,6,7,3,3.20146250610928,2.31595073012172,0.885511775987564
28,23,5,7,2,2.71552065513293,2.31595073012172,0.399569925011214
28,24,4,8,2,2.85245387391664,2.45288394890542,0.399569925011214
28,25,3,8,1,2.54697036701937,2.45288394890542,0.0940864181139464
28,26,2,8,1,2.54697036701937,2.45288394890542,0.0940864181139464
28,27,1,9,0,3.03618017749435,3.03618017749435,0
28,28,0,9,0,3.03618017749435,3.03618017749435,0
29,0,29,0,14,5.40094736599774,0,5.40094736599774
29,1,28,0,14,5.40094736599774,0,5.40094736599774
29,2,27,0,13,5.64388716322564,0,5.64388716322564
29,3,26,1,13,5.64388716322564,0,5.64388716322564
29,4,25,1,12,5.01164105619744,0,5.01164105619744
29,5,24,1,12,5.01164105619744,0,5.01164105619744
29,6,23,2,11,4.30942002198128,0.199781559051765,4.10963846292952
29,7,22,2,11,4.30942002198128,0.199781559051765,4.10963846292952
29,8,21,2,10,4.21944755999811,0.199781559051765,4.01966600094635
