kSW,kGHZ,kBell,kA,kD,rateSum,rateGHZ,rateBell
25,6,19,1,9,3.3640151617856,0,3.3640151617856
25,7,18,1,9,3.3640151617856,0,3.3640151617856
25,8,17,2,8,3.13971796814738,0.206443105529449,2.93327486261793
25,9,16,2,8,3.13971796814738,0.206443105529449,2.93327486261793
25,10,15,2,7,2.72338056871865,0.206443105529449,2.5169374631892
25,11,14,2,7,2.72338056871865,0.206443105529449,2.5169374631892
25,12,13,3,6,2.5300343735137,0.43789182171698,2.09214255179672
25,13,12,3,6,2.5300343735137,0.43789182171698,2.09214255179672
25,14,11,3,5,2.08801989704187,0.43789182171698,1.65012807532488
25,15,10,3,5,2.08801989704187,0.43789182171698,1.65012807532488
25,16,9,4,4,2.0433687239261,0.794415766964887,1.24895295696122
25,17,8,4,4,2.0433687239261,0.794415766964887,1.24895295696122
25,18,7,4,3,1.65920629835641,0.794415766964887,0.864790531391527
25,19,6,4,3,1.65920629835641,0.794415766964887,0.864790531391527
25,20,5,5,2,1.48060225863119,1.04515171609258,0.435450542538613
25,21,4,5,2,1.48060225863119,1.04515171609258,0.435450542538613
25,22,3,5,1,1.15784730072673,1.04515171609258,0.112695584634154
25,23,2,5,1,1.15784730072673,1.04515171609258,0.112695584634154
25,24,1,6,0,1.41198597337299,1.41198597337299,0
25,25,0,6,0,1.41198597337299,1.41198597337299,0
26,0,26,0,13,5.08636813848822,0,5.08636813848822
26,1,25,0,12,4.65429007146781,0,4.65429007146781
26,2,24,0,12,4.65429007146781,0,4.65429007146781
26,3,23,0,11,4.22404691587063,0,4.22404691587063
26,4,22,1,11,4.22404691587063,0,4.22404691587063
26,5,21,1,10,3.80758596421078,0,3.80758596421078
26,6,20,1,10,3.80758596421078,0,3.80758596421078
26,7,19,1,9,3.3640151617856,0,3.3640151617856
26,8,18,2,9,3.57045826731505,0.206443105529449,3.3640151617856
26,9,17,2,8,3.13971796814738,0.206443105529449,2.93327486261793
26,10,16,2,8,3.13971796814738,0.206443105529449,2.93327486261793
26,11,15,2,7,2.72338056871865,0.206443105529449,2.5169374631892
26,12,14,3,7,2.95482928490618,0.43789182171698,2.5169374631892
26,13,13,3,6,2.5300343735137,0.43789182171698,2.09214255179672
26,14,12,3,6,2.5300343735137,0.43789182171698,2.09214255179672
26,15,11,3,5,2.08801989704187,0.43789182171698,1.65012807532488
26,16,10,4,5,2.44454384228977,0.794415766964887,1.65012807532488
26,17,9,4,4,2.0433687239261,0.794415766964887,1.24895295696122
26,18,8,4,4,2.0433687239261,0.794415766964887,1.24895295696122
26,19,7,4,3,1.65920629835641,0.794415766964887,0.864790531391527
26,20,6,5,3,1.90994224748411,1.04515171609258,0.864790531391527
26,21,5,5,2,1.48060225863119,1.04515171609258,0.435450542538613
26,22,4,5,2,1.48060225863119,1.04515171609258,0.435450542538613
26,23,3,5,1,1.15784730072673,1.04515171609258,0.112695584634154
26,24,2,6,1,1.52468155800714,1.41198597337299,0.112695584634154
26,25,1,6,0,1.41198597337299,1.41198597337299,0
26,26,0,6,0,1.41198597337299,1.41198597337299,0
27,0,27,0,13,5.08636813848822,0,5.08636813848822
27,1,26,0,13,5.08636813848822,0,5.08636813848822
27,2,25,0,12,4.65429007146781,0,4.65429007146781
27,3,24,0,12,4.65429007146781,0,4.65429007146781
27,4,23,1,11,4.22404691587063,0,4.22404691587063
27,5,22,1,11,4.22404691587063,0,4.22404691587063
27,6,21,1,10,3.80758596421078,0,3.80758596421078
27,7,20,1,10,3.80758596421078,0,3.80758596421078
27,8,19,2,9,3.57045826731505,0.206443105529449,3.3640151617856
27,9,18,2,9,3.57045826731505,0.206443105529449,3.3640151617856
27,10,17,2,8,3.13971796814738,0.206443105529449,2.93327486261793
27,11,16,2,8,3.13971796814738,0.206443105529449,2.93327486261793
27,12,15,3,7,2.95482928490618,0.43789182171698,2.5169374631892
27,13,14,3,7,2.95482928490618,0.43789182171698,2.5169374631892
27,14,13,3,6,2.5300343735137,0.43789182171698,2.09214255179672
27,15,12,3,6,2.5300343735137,0.43789182171698,2.09214255179672
27,16,11,4,5,2.44454384228977,0.794415766964887,1.65012807532488
27,17,10,4,5,2.44454384228977,0.794415766964887,1.65012807532488
27,18,9,4,4,2.0433687239261,0.794415766964887,1.24895295696122
27,19,8,4,4,2.0433687239261,0.794415766964887,1.24895295696122
27,20,7,5,3,1.90994224748411,1.04515171609258,0.864790531391527
27,21,6,5,3,1.90994224748411,1.04515171609258,0.864790531391527
27,22,5,5,2,1.48060225863119,1.04515171609258,0.435450542538613
27,23,4,5,2,1.48060225863119,1.04515171609258,0.435450542538613
27,24,3,6,1,1.52468155800714,1.41198597337299,0.112695584634154
27,25,2,6,1,1.52468155800714,1.41198597337299,0.112695584634154
27,26,1,6,0,1.41198597337299,1.41198597337299,0
27,27,0,6,0,1.41198597337299,1.41198597337299,0
28,0,28,0,14,5.53482732075135,0,5.53482732075135
28,1,27,0,13,5.08636813848822,0,5.08636813848822
28,2,26,0,13,5.08636813848822,0,5.08636813848822
28,3,25,0,12,4.65429007146781,0,4.65429007146781
28,4,24,1,12,4.65429007146781,0,4.65429007146781
28,5,23,1,11,4.22404691587063,0,4.22404691587063
28,6,22,1,11,4.22404691587063,0,4.22404691587063
28,7,21,1,10,3.80758596421078,0,3.80758596421078
28,8,20,2,10,4.01402906974022,0.206443105529449,3.80758596421078
28,9,19,2,9,3.57045826731505,0.206443105529449,3.3640151617856
28,10,18,2,9,3.57045826731505,0.206443105529449,3.3640151617856
28,11,17,2,8,3.13971796814738,0.206443105529449,2.93327486261793
28,12,16,3,8,3.37116668433491,0.43789182171698,2.93327486261793
28,13,15,3,7,2.95482928490618,0.43789182171698,2.5169374631892
28,14,14,3,7,2.95482928490618,0.43789182171698,2.5169374631892
28,15,13,3,6,2.5300343735137,0.43789182171698,2.09214255179672
28,16,12,4,6,2.88655831876161,0.794415766964887,2.09214255179672
28,17,11,4,5,2.44454384228977,0.794415766964887,1.65012807532488
28,18,10,4,5,2.44454384228977,0.794415766964887,1.65012807532488
28,19,9,4,4,2.0433687239261,0.794415766964887,1.24895295696122
28,20,8,5,4,2.2941046730538,1.04515171609258,1.24895295696122
28,21,7,5,3,1.90994224748411,1.04515171609258,0.864790531391527
28,22,6,5,3,1.90994224748411,1.04515171609258,0.864790531391527
28,23,5,5,2,1.48060225863119,1.04515171609258,0.435450542538613
28,24,4,6,2,1.8474365159116,1.41198597337299,0.435450542538613
28,25,3,6,1,1.52468155800714,1.41198597337299,0.112695584634154
28,26,2,6,1,1.52468155800714,1.41198597337299,0.112695584634154
28,27,1,6,0,1.41198597337299,1.41198597337299,0
28,28,0,7,0,1.71953883819882,1.71953883819882,0
29,0,29,0,14,5.53482732075135,0,5.53482732075135
29,1,28,0,14,5.53482732075135,0,5.53482732075135
29,2,27,0,13,5.08636813848822,0,5.08636813848822
29,3,26,0,13,5.08636813848822,0,5.08636813848822
29,4,25,1,12,4.65429007146781,0,4.65429007146781
29,5,24,1,12,4.65429007146781,0,4.65429007146781
29,6,23,1,11,4.22404691587063,0,4.22404691587063
29,7,22,1,11,4.22404691587063,0,4.22404691587063
29,8,21,2,10,4.01402906974022,0.206443105529449,3.80758596421078
29,9,20,2,10,4.01402906974022,0.206443105529449,3.80758596421078
29,10,19,2,9,3.57045826731505,0.206443105529449,3.3640151617856
29,11,18,2,9,3.57045826731505,0.206443105529449,3.3640151617856
29,12,17,3,8,3.37116668433491,0.43789182171698,2.93327486261793
29,13,16,3,8,3.37116668433491,0.43789182171698,2.93327486261793
29,14,15,3,7,2.95482928490618,0.43789182171698,2.5169374631892
29,15,14,3,7,2.95482928490618,0.43789182171698,2.5169374631892
29,16,13,4,6,2.88655831876161,0.794415766964887,2.09214255179672
29,17,12,4,6,2.88655831876161,0.794415766964887,2.09214255179672
29,18,11,4,5,2.44454384228977,0.794415766964887,1.65012807532488
