kSW,kGHZ,kBell,kA,kD,rateSum,rateGHZ,rateBell
21,10,11,2,5,1.851896463519,0.202365919094748,1.64953054442425
21,11,10,2,5,1.851896463519,0.202365919094748,1.64953054442425
21,12,9,3,4,1.67312140345355,0.425397741774994,1.24772366167855
21,13,8,3,4,1.67312140345355,0.425397741774994,1.24772366167855
21,14,7,3,3,1.28980792416191,0.425397741774994,0.864410182386921
21,15,6,3,3,1.28980792416191,0.425397741774994,0.864410182386921
21,16,5,4,2,1.21065870566238,0.774853100591544,0.435805605070834
21,17,4,4,2,1.21065870566238,0.774853100591544,0.435805605070834
21,18,3,4,1,0.888120739024661,0.774853100591544,0.113267638433117
21,19,2,4,1,0.888120739024661,0.774853100591544,0.113267638433117
21,20,1,5,0,1.02212331883017,1.02212331883017,0
21,21,0,5,0,1.02212331883017,1.02212331883017,0
22,0,22,0,11,4.22455616248623,0,4.22455616248623
22,1,21,0,10,3.80800390341741,0,3.80800390341741
22,2,20,0,10,3.80800390341741,0,3.80800390341741
22,3,19,0,9,3.36370164345383,0,3.36370164345383
22,4,18,1,9,3.36370164345383,0,3.36370164345383
22,5,17,1,8,2.93460963390361,0,2.93460963390361
22,6,16,1,8,2.93460963390361,0,2.93460963390361
22,7,15,1,7,2.51734358170893,0,2.51734358170893
22,8,14,2,7,2.71970950080367,0.202365919094748,2.51734358170893
22,9,13,2,6,2.29516449292092,0.202365919094748,2.09279857382617
22,10,12,2,6,2.29516449292092,0.202365919094748,2.09279857382617
22,11,11,2,5,1.851896463519,0.202365919094748,1.64953054442425
22,12,10,3,5,2.07492828619924,0.425397741774994,1.64953054442425
22,13,9,3,4,1.67312140345355,0.425397741774994,1.24772366167855
22,14,8,3,4,1.67312140345355,0.425397741774994,1.24772366167855
22,15,7,3,3,1.28980792416191,0.425397741774994,0.864410182386921
22,16,6,4,3,1.63926328297847,0.774853100591544,0.864410182386921
22,17,5,4,2,1.21065870566238,0.774853100591544,0.435805605070834
22,18,4,4,2,1.21065870566238,0.774853100591544,0.435805605070834
22,19,3,4,1,0.888120739024661,0.774853100591544,0.113267638433117
22,20,2,5,1,1.13539095726328,1.02212331883017,0.113267638433117
22,21,1,5,0,1.02212331883017,1.02212331883017,0
22,22,0,5,0,1.02212331883017,1.02212331883017,0
23,0,23,0,11,4.22455616248623,0,4.22455616248623
23,1,22,0,11,4.22455616248623,0,4.22455616248623
23,2,21,0,10,3.80800390341741,0,3.80800390341741
23,3,20,0,10,3.80800390341741,0,3.80800390341741
23,4,19,1,9,3.36370164345383,0,3.36370164345383
23,5,18,1,9,3.36370164345383,0,3.36370164345383
23,6,17,1,8,2.93460963390361,0,2.93460963390361
23,7,16,1,8,2.93460963390361,0,2.93460963390361
23,8,15,2,7,2.71970950080367,0.202365919094748,2.51734358170893
23,9,14,2,7,2.71970950080367,0.202365919094748,2.51734358170893
23,10,13,2,6,2.29516449292092,0.202365919094748,2.09279857382617
23,11,12,2,6,2.29516449292092,0.202365919094748,2.09279857382617
